timestamp,MVRV Z-Score,Price [USD]
1288569600000,4.909,0.2
1288656000000,4.683,0.19
1288742400000,4.519,0.19
1288828800000,5.549,0.23
1288915200000,6.268,0.26
1289001600000,9.428,0.39
1289088000000,7.403,0.34
1289174400000,4.463,0.24
1289260800000,3.475,0.21
1289347200000,4.193,0.24
1289433600000,3.666,0.22
1289520000000,4.716,0.27
1289606400000,4.766,0.28
1289692800000,4.698,0.28
1289779200000,4.289,0.27
1289865600000,3.162,0.22
1289952000000,3.273,0.23
1290038400000,4.061,0.27
1290124800000,4.23,0.28
1290211200000,4.189,0.28
1290297600000,3.97,0.28
1290384000000,4.116,0.29
1290470400000,3.93,0.28
1290556800000,3.851,0.28
1290643200000,3.714,0.28
1290729600000,3.724,0.28
1290816000000,3.632,0.28
1290902400000,3.329,0.27
1290988800000,2.539,0.23
1291075200000,2.112,0.21
1291161600000,2.459,0.23
1291248000000,2.926,0.26
1291334400000,2.822,0.25
1291420800000,1.964,0.2
1291507200000,1.679,0.19
1291593600000,1.908,0.2
1291680000000,2.406,0.23
1291766400000,2.487,0.24
1291852800000,1.779,0.2
1291939200000,1.839,0.2
1292025600000,2.249,0.23
1292112000000,2.092,0.22
1292198400000,2.244,0.23
1292284800000,2.515,0.25
1292371200000,2.338,0.24
1292457600000,2.521,0.25
1292544000000,2.33,0.24
1292630400000,2.327,0.24
1292716800000,2.294,0.24
1292803200000,2.712,0.27
1292889600000,2.226,0.24
1292976000000,2.373,0.25
1293062400000,2.353,0.25
1293148800000,2.302,0.25
1293235200000,2.313,0.25
1293321600000,2.535,0.27
1293408000000,2.511,0.27
1293494400000,2.738,0.28
1293580800000,2.988,0.3
1293667200000,2.952,0.3
1293753600000,2.919,0.3
1293840000000,2.888,0.3
1293926400000,2.853,0.3
1294012800000,2.747,0.29
1294099200000,2.78,0.3
1294185600000,2.752,0.3
1294272000000,2.71,0.3
1294358400000,2.999,0.32
1294444800000,3.004,0.32
1294531200000,2.972,0.32
1294617600000,2.978,0.33
1294704000000,2.922,0.33
1294790400000,2.784,0.32
1294876800000,2.728,0.32
1294963200000,3.797,0.4
1295049600000,3.552,0.39
1295136000000,3.503,0.39
1295222400000,2.968,0.35
1295308800000,2.465,0.31
1295395200000,2.435,0.31
1295481600000,3.391,0.39
1295568000000,3.714,0.42
1295654400000,3.95,0.44
1295740800000,3.846,0.44
1295827200000,3.51,0.42
1295913600000,3.342,0.41
1296000000000,3.37,0.42
1296086400000,3.191,0.42
1296172800000,3.429,0.45
1296259200000,3.289,0.44
1296345600000,3.699,0.48
1296432000000,4.054,0.52
1296518400000,5.829,0.7
1296604800000,5.754,0.72
1296691200000,5.317,0.69
1296777600000,6.297,0.81
1296864000000,7.017,0.92
1296950400000,6.521,0.9
1297036800000,6.14,0.89
1297123200000,6.153,0.92
1297209600000,7.212,1.09
1297296000000,6.087,0.98
1297382400000,6.501,1.07
1297468800000,6.328,1.08
1297555200000,5.905,1.05
1297641600000,5.818,1.07
1297728000000,5.516,1.05
1297814400000,5.335,1.04
1297900800000,5.168,1.04
1297987200000,4.188,0.9
1298073600000,4.415,0.95
1298160000000,3.746,0.85
1298246400000,3.603,0.83
1298332800000,3.76,0.87
1298419200000,3.878,0.9
1298505600000,4.364,1
1298592000000,3.809,0.91
1298678400000,3.998,0.96
1298764800000,3.554,0.89
1298851200000,3.337,0.86
1298937600000,3.454,0.92
1299024000000,3.507,0.94
1299110400000,3.455,0.94
1299196800000,3.213,0.9
1299283200000,3.22,0.91
1299369600000,3.131,0.9
1299456000000,3.024,0.89
1299542400000,2.915,0.87
1299628800000,2.86,0.86
1299715200000,3.169,0.93
1299801600000,2.876,0.88
1299888000000,3.024,0.92
1299974400000,2.867,0.89
1300060800000,2.842,0.89
1300147200000,2.694,0.87
1300233600000,2.613,0.86
1300320000000,2.426,0.83
1300406400000,2.369,0.82
1300492800000,2.113,0.77
1300579200000,1.99,0.74
1300665600000,2.061,0.76
1300752000000,2.281,0.81
1300838400000,2.449,0.85
1300924800000,2.498,0.87
1301011200000,2.556,0.88
1301097600000,2.399,0.86
1301184000000,2.224,0.82
1301270400000,2.117,0.8
1301356800000,2.077,0.79
1301443200000,2.054,0.79
1301529600000,2.021,0.78
1301616000000,1.965,0.77
1301702400000,1.992,0.78
1301788800000,1.969,0.78
1301875200000,1.523,0.68
1301961600000,1.647,0.71
1302048000000,1.771,0.74
1302134400000,1.824,0.75
1302220800000,1.799,0.75
1302307200000,1.706,0.73
1302393600000,1.73,0.74
1302480000000,1.864,0.77
1302566400000,2.236,0.86
1302652800000,2.484,0.92
1302739200000,2.783,1
1302825600000,2.711,0.99
1302912000000,2.927,1.05
1302998400000,3.146,1.11
1303084800000,3.299,1.16
1303171200000,3.391,1.2
1303257600000,3.13,1.14
1303344000000,3.359,1.21
1303430400000,4.066,1.41
1303516800000,5.06,1.7
1303603200000,4.677,1.63
1303689600000,4.326,1.56
1303776000000,5.08,1.79
1303862400000,5.314,1.9
1303948800000,6.194,2.21
1304035200000,7.685,2.88
1304121600000,8.894,3.5
1304208000000,7.093,3.03
1304294400000,7.227,3.2
1304380800000,7.41,3.41
1304467200000,6.967,3.41
1304553600000,6.507,3.33
1304640000000,6.484,3.45
1304726400000,6.66,3.64
1304812800000,6.848,3.87
1304899200000,6.44,3.8
1304985600000,9.748,5.81
1305072000000,8.515,5.5
1305158400000,9.214,6.3
1305244800000,11.046,8.2
1305331200000,8.831,7.2
1305417600000,7.971,6.99
1305504000000,8.709,8.03
1305590400000,7.218,7.19
1305676800000,6.55,6.88
1305763200000,6.212,6.8
1305849600000,4.664,5.59
1305936000000,5.177,6.12
1306022400000,5.614,6.69
1306108800000,5.906,7.15
1306195200000,5.977,7.42
1306281600000,6.702,8.4
1306368000000,6.796,8.8
1306454400000,6.21,8.5
1306540800000,5.838,8.3
1306627200000,5.774,8.43
1306713600000,5.896,8.8
1306800000000,5.663,8.74
1306886400000,6.132,9.57
1306972800000,6.659,10.6
1307059200000,8.809,14.29
1307145600000,10.991,18.89
1307232000000,8.871,16.7
1307318400000,9.068,18.55
1307404800000,11.009,23.92
1307491200000,12.113,29.6
1307577600000,10.582,28.92
1307664000000,7.873,23.95
1307750400000,4.019,14.65
1307836800000,5.224,18.55
1307923200000,5.495,19.84
1308009600000,4.998,19.28
1308096000000,4.816,19.49
1308182400000,3.818,17
1308268800000,3.277,15.68
1308355200000,3.624,16.89
1308441600000,3.739,17.51
1308528000000,3.663,17.51
1308614400000,3.582,17.51
1308700800000,3.523,17.51
1308787200000,3.463,17.51
1308873600000,3.402,17.51
1308960000000,3.349,17.51
1309046400000,2.97,16.45
1309132800000,2.995,16.75
1309219200000,2.996,16.95
1309305600000,2.918,16.84
1309392000000,2.656,16.1
1309478400000,2.431,15.4
1309564800000,2.413,15.4
1309651200000,2.401,15.44
1309737600000,1.941,13.86
1309824000000,1.655,12.91
1309910400000,2.17,14.78
1309996800000,2.149,14.78
1310083200000,2.007,14.31
1310169600000,2.012,14.38
1310256000000,2.13,14.9
1310342400000,1.926,14.21
1310428800000,1.859,14.01
1310515200000,1.831,13.95
1310601600000,1.83,13.99
1310688000000,1.77,13.81
1310774400000,1.737,13.72
1310860800000,1.579,13.16
1310947200000,1.719,13.48
1311033600000,1.804,13.85
1311120000000,1.772,13.69
1311206400000,1.742,13.61
1311292800000,1.756,13.7
1311379200000,1.743,13.68
1311465600000,1.81,13.98
1311552000000,1.816,14.05
1311638400000,1.764,13.88
1311724800000,1.768,13.94
1311811200000,1.648,13.49
1311897600000,1.642,13.5
1311984000000,1.641,13.53
1312070400000,1.59,13.35
1312156800000,1.521,13.09
1312243200000,1.257,12.05
1312329600000,0.573,9.26
1312416000000,0.946,10.75
1312502400000,0.713,9.8
1312588800000,-0.079,6.55
1312675200000,0.268,7.9
1312761600000,0.269,7.8
1312848000000,0.811,9.99
1312934400000,0.809,9.98
1313020800000,0.681,9.46
1313107200000,0.68,9.46
1313193600000,0.845,10.13
1313280000000,1.008,10.8
1313366400000,1.091,11.15
1313452800000,1.04,10.96
1313539200000,1.031,10.95
1313625600000,0.999,10.83
1313712000000,1.197,11.65
1313798400000,1.145,11.45
1313884800000,1.107,11.31
1313971200000,1.003,10.89
1314057600000,1.012,10.94
1314144000000,0.988,10.85
1314230400000,0.681,9.66
1314316800000,0.318,8.18
1314403200000,0.511,8.59
1314489600000,0.627,9.07
1314576000000,0.6,8.97
1314662400000,0.557,8.79
1314748800000,0.413,8.2
1314835200000,0.418,8.21
1314921600000,0.522,8.64
1315008000000,0.483,8.48
1315094400000,0.41,8.18
1315180800000,0.273,7.61
1315267200000,0.094,6.86
1315353600000,0.176,7.19
1315440000000,0.02,6.53
1315526400000,-0.343,5.03
1315612800000,-0.404,4.77
1315699200000,-0.073,5.86
1315785600000,-0.017,6.08
1315872000000,-0.082,5.8
1315958400000,-0.125,5.62
1316044800000,-0.315,4.84
1316131200000,-0.316,4.82
1316217600000,-0.327,4.77
1316304000000,-0.22,5.2
1316390400000,-0.154,5.46
1316476800000,0.009,6.11
1316563200000,-0.115,5.61
1316649600000,-0.158,5.43
1316736000000,-0.127,5.55
1316822400000,-0.146,5.47
1316908800000,-0.171,5.33
1316995200000,-0.285,4.87
1317081600000,-0.272,4.92
1317168000000,-0.307,4.77
1317254400000,-0.304,4.78
1317340800000,-0.214,5.14
1317427200000,-0.239,5.03
1317513600000,-0.238,5.03
1317600000000,-0.238,5.02
1317686400000,-0.253,4.96
1317772800000,-0.274,4.87
1317859200000,-0.308,4.73
1317945600000,-0.42,4.27
1318032000000,-0.486,4.01
1318118400000,-0.46,4.1
1318204800000,-0.46,4.1
1318291200000,-0.498,3.93
1318377600000,-0.44,4.15
1318464000000,-0.466,4.05
1318550400000,-0.478,3.99
1318636800000,-0.515,3.84
1318723200000,-0.586,3.56
1318809600000,-0.831,2.56
1318896000000,-0.863,2.42
1318982400000,-0.893,2.27
1319068800000,-0.872,2.35
1319155200000,-0.814,2.57
1319241600000,-0.661,3.16
1319328000000,-0.658,3.17
1319414400000,-0.817,2.54
1319500800000,-0.758,2.77
1319587200000,-0.753,2.77
1319673600000,-0.684,3.04
1319760000000,-0.646,3.19
1319846400000,-0.545,3.58
1319932800000,-0.625,3.27
1320019200000,-0.631,3.25
1320105600000,-0.655,3.15
1320192000000,-0.628,3.25
1320278400000,-0.652,3.15
1320364800000,-0.662,3.11
1320451200000,-0.698,2.97
1320537600000,-0.7,2.96
1320624000000,-0.688,3.01
1320710400000,-0.679,3.04
1320796800000,-0.657,2.95
1320883200000,-0.686,2.84
1320969600000,-0.621,3.08
1321056000000,-0.634,3.03
1321142400000,-0.643,3
1321228800000,-0.846,2.22
1321315200000,-0.817,2.33
1321401600000,-0.667,2.56
1321488000000,-0.743,2.25
1321574400000,-0.783,2.05
1321660800000,-0.746,2.2
1321747200000,-0.744,2.2
1321833600000,-0.72,2.29
1321920000000,-0.709,2.33
1322006400000,-0.708,2.33
1322092800000,-0.683,2.43
1322179200000,-0.664,2.51
1322265600000,-0.668,2.47
1322352000000,-0.665,2.48
1322438400000,-0.633,2.55
1322524800000,-0.583,2.75
1322611200000,-0.529,2.97
1322697600000,-0.506,3.06
1322784000000,-0.492,3.12
1322870400000,-0.573,2.79
1322956800000,-0.565,2.83
1323043200000,-0.55,2.88
1323129600000,-0.512,3.03
1323216000000,-0.515,2.99
1323302400000,-0.518,2.98
1323388800000,-0.521,2.97
1323475200000,-0.5,3.05
1323561600000,-0.447,3.25
1323648000000,-0.479,3.13
1323734400000,-0.448,3.25
1323820800000,-0.474,3.15
1323907200000,-0.461,3.2
1323993600000,-0.461,3.2
1324080000000,-0.461,3.2
1324166400000,-0.463,3.19
1324252800000,-0.375,3.52
1324339200000,-0.26,3.95
1324425600000,-0.279,3.89
1324512000000,-0.28,3.89
1324598400000,-0.266,3.95
1324684800000,-0.267,3.94
1324771200000,-0.188,4.22
1324857600000,-0.247,4.02
1324944000000,-0.233,4.07
1325030400000,-0.202,4.19
1325116800000,-0.208,4.17
1325203200000,-0.186,4.25
1325289600000,-0.055,4.72
1325376000000,0.096,5.27
1325462400000,0.083,5.22
1325548800000,-0.013,4.88
1325635200000,0.178,5.57
1325721600000,0.549,6.95
1325808000000,0.47,6.7
1325894400000,0.498,6.81
1325980800000,0.579,7.11
1326067200000,0.351,6.33
1326153600000,0.361,6.36
1326240000000,0.51,6.9
1326326400000,0.474,6.8
1326412800000,0.362,6.41
1326499200000,0.455,6.75
1326585600000,0.525,7
1326672000000,0.432,6.68
1326758400000,0.127,5.6
1326844800000,0.219,5.92
1326931200000,0.34,6.36
1327017600000,0.376,6.49
1327104000000,0.287,6.18
1327190400000,0.323,6.31
1327276800000,0.336,6.36
1327363200000,0.316,6.29
1327449600000,0.163,5.75
1327536000000,0.05,5.34
1327622400000,0.039,5.29
1327708800000,0.135,5.63
1327795200000,0.066,5.38
1327881600000,0.099,5.49
1327968000000,0.098,5.48
1328054400000,0.266,6.08
1328140800000,0.272,6.1
1328227200000,0.231,5.96
1328313600000,0.206,5.87
1328400000000,0.154,5.69
1328486400000,0.088,5.45
1328572800000,0.157,5.69
1328659200000,0.131,5.6
1328745600000,0.198,5.83
1328832000000,0.222,5.91
1328918400000,0.129,5.6
1329004800000,0.104,5.51
1329091200000,0.044,5.26
1329177600000,-0.176,4.46
1329264000000,-0.21,4.33
1329350400000,-0.221,4.27
1329436800000,-0.18,4.41
1329523200000,-0.23,4.22
1329609600000,-0.18,4.39
1329696000000,-0.186,4.36
1329782400000,-0.211,4.27
1329868800000,-0.165,4.42
1329955200000,0.006,5.01
1330041600000,0.009,5.03
1330128000000,-0.067,4.77
1330214400000,-0.023,4.92
1330300800000,-0.013,4.96
1330387200000,-0.04,4.87
1330473600000,0.007,4.99
1330560000000,0.009,5
1330646400000,-0.052,4.79
1330732800000,-0.092,4.65
1330819200000,-0.045,4.81
1330905600000,0.029,5.06
1330992000000,0.005,4.98
1331078400000,-0.01,4.93
1331164800000,0.013,5.01
1331251200000,-0.01,4.93
1331337600000,-0.007,4.94
1331424000000,0.012,5
1331510400000,0.009,4.99
1331596800000,0.1,5.3
1331683200000,0.09,5.27
1331769600000,0.124,5.39
1331856000000,0.084,5.26
1331942400000,0.131,5.42
1332028800000,0.082,5.25
1332115200000,-0.042,4.83
1332201600000,-0.052,4.79
1332288000000,0.001,4.96
1332374400000,-0.013,4.91
1332460800000,-0.052,4.78
1332547200000,-0.036,4.83
1332633600000,-0.121,4.54
1332720000000,-0.063,4.73
1332806400000,-0.029,4.84
1332892800000,-0.002,4.93
1332979200000,-0.029,4.84
1333065600000,0.006,4.88
1333152000000,0.012,4.9
1333238400000,0.009,4.89
1333324800000,0.054,5.04
1333411200000,0.043,4.99
1333497600000,0.049,5.01
1333584000000,0.045,5
1333670400000,0.042,4.99
1333756800000,-0.046,4.7
1333843200000,-0.027,4.76
1333929600000,-0.031,4.75
1334016000000,-0.015,4.8
1334102400000,0.021,4.92
1334188800000,0.023,4.93
1334275200000,0.023,4.93
1334361600000,0.031,4.96
1334448000000,0.04,4.99
1334534400000,0.036,4.98
1334620800000,0.035,4.98
1334707200000,0.089,5.16
1334793600000,0.079,5.13
1334880000000,0.153,5.38
1334966400000,0.11,5.24
1335052800000,0.088,5.17
1335139200000,0.038,5
1335225600000,0.062,5.08
1335312000000,0.073,5.14
1335398400000,0.026,4.98
1335484800000,0.045,5.04
1335571200000,0.005,4.91
1335657600000,0.006,4.91
1335744000000,0.038,5
1335830400000,0.028,4.97
1335916800000,0.056,5.06
1336003200000,0.068,5.1
1336089600000,0.059,5.07
1336176000000,0.05,5.04
1336262400000,0.066,5.08
1336348800000,0.056,5.05
1336435200000,0.047,5.02
1336521600000,0.047,5.02
1336608000000,0.001,4.87
1336694400000,0.027,4.95
1336780800000,0.01,4.91
1336867200000,0.021,4.94
1336953600000,0.019,4.93
1337040000000,0.026,4.95
1337126400000,0.056,5.04
1337212800000,0.052,5.02
1337299200000,0.07,5.07
1337385600000,0.07,5.07
1337472000000,0.063,5.03
1337558400000,0.084,5.08
1337644800000,0.069,5.03
1337731200000,0.09,5.1
1337817600000,0.101,5.12
1337904000000,0.088,5.08
1337990400000,0.089,5.07
1338076800000,0.089,5.07
1338163200000,0.089,5.07
1338249600000,0.102,5.11
1338336000000,0.112,5.14
1338422400000,0.128,5.17
1338508800000,0.143,5.22
1338595200000,0.134,5.19
1338681600000,0.134,5.19
1338768000000,0.143,5.22
1338854400000,0.189,5.37
1338940800000,0.201,5.41
1339027200000,0.238,5.53
1339113600000,0.261,5.61
1339200000000,0.219,5.48
1339286400000,0.2,5.42
1339372800000,0.23,5.52
1339459200000,0.289,5.71
1339545600000,0.335,5.86
1339632000000,0.347,5.9
1339718400000,0.507,6.42
1339804800000,0.5,6.41
1339891200000,0.428,6.19
1339977600000,0.386,6.06
1340064000000,0.512,6.46
1340150400000,0.569,6.64
1340236800000,0.567,6.64
1340323200000,0.548,6.59
1340409600000,0.501,6.45
1340496000000,0.484,6.4
1340582400000,0.439,6.26
1340668800000,0.486,6.41
1340755200000,0.51,6.49
1340841600000,0.512,6.5
1340928000000,0.517,6.52
1341014400000,0.545,6.61
1341100800000,0.516,6.52
1341187200000,0.543,6.61
1341273600000,0.488,6.44
1341360000000,0.486,6.44
1341446400000,0.537,6.6
1341532800000,0.532,6.59
1341619200000,0.598,6.79
1341705600000,0.576,6.73
1341792000000,0.642,6.94
1341878400000,0.702,7.08
1341964800000,0.717,7.14
1342051200000,0.858,7.59
1342137600000,0.852,7.59
1342224000000,0.85,7.55
1342310400000,0.854,7.57
1342396800000,1.079,8.3
1342483200000,1.141,8.55
1342569600000,1.275,9
1342656000000,1.189,8.76
1342742400000,1.083,8.44
1342828800000,1.173,8.74
1342915200000,1.067,8.42
1343001600000,1.118,8.59
1343088000000,1.12,8.61
1343174400000,1.126,8.64
1343260800000,1.154,8.75
1343347200000,1.175,8.83
1343433600000,1.186,8.88
1343520000000,1.126,8.71
1343606400000,1.214,9
1343692800000,1.294,9.28
1343779200000,1.341,9.45
1343865600000,1.637,10.44
1343952000000,1.734,10.79
1344038400000,1.635,10.51
1344124800000,1.686,10.71
1344211200000,1.716,10.84
1344297600000,1.681,10.75
1344384000000,1.743,10.99
1344470400000,1.737,11
1344556800000,1.827,11.32
1344643200000,1.837,11.38
1344729600000,1.863,11.49
1344816000000,1.973,11.89
1344902400000,2.069,12.25
1344988800000,2.285,13.01
1345075200000,2.387,13.42
1345161600000,2.08,12.5
1345248000000,1.777,11.54
1345334400000,0.719,8.06
1345420800000,1.311,10.05
1345507200000,1.345,10.18
1345593600000,1.273,9.96
1345680000000,1.289,10.02
1345766400000,1.39,10.37
1345852800000,1.443,10.57
1345939200000,1.361,10.31
1346025600000,1.484,10.78
1346112000000,1.54,11
1346198400000,1.469,10.78
1346284800000,1.427,10.65
1346371200000,1.26,10.16
1346457600000,1.186,9.91
1346544000000,1.265,10.18
1346630400000,1.372,10.55
1346716800000,1.309,10.36
1346803200000,1.489,10.99
1346889600000,1.492,11.02
1346976000000,1.49,11.03
1347062400000,1.467,10.97
1347148800000,1.463,10.98
1347235200000,1.425,10.95
1347321600000,1.447,11.04
1347408000000,1.471,11.14
1347494400000,1.512,11.3
1347580800000,1.565,11.5
1347667200000,1.594,11.63
1347753600000,1.621,11.75
1347840000000,1.642,11.85
1347926400000,1.651,11.91
1348012800000,1.758,12.32
1348099200000,1.729,12.28
1348185600000,1.694,12.19
1348272000000,1.623,11.97
1348358400000,1.623,11.99
1348444800000,1.59,11.9
1348531200000,1.542,11.75
1348617600000,1.663,12.2
1348704000000,1.659,12.22
1348790400000,1.664,12.28
1348876800000,1.656,12.28
1348963200000,1.632,12.22
1349049600000,1.604,12.14
1349136000000,1.736,12.64
1349222400000,1.798,12.9
1349308800000,1.695,12.57
1349395200000,1.67,12.5
1349481600000,1.633,12.39
1349568000000,1.439,11.71
1349654400000,1.407,11.62
1349740800000,1.508,11.99
1349827200000,1.572,12.24
1349913600000,1.526,12.09
1350000000000,1.469,11.9
1350086400000,1.452,11.85
